Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-05-04,1327.228515625,1382.6545371578725,1315.2445109692437,1371.6691995567626,1230871
2020-05-05,1346.2032470703125,1351.1965825564782,1327.7279057714989,1340.71057803553,1657269
2020-05-06,1333.220458984375,1349.6984646572155,1329.2257909424743,1343.7064625943644,936088
2020-05-07,1383.1541748046875,1406.7336697812868,1343.207483835599,1346.7028192953944,1578344
2020-05-11,1369.672119140625,1417.6081466424478,1359.6854467444118,1392.641465651915,1061752
2020-05-12,1378.16064453125,1400.5787223984366,1358.187301856884,1369.1726403277853,1539818
2020-05-13,1357.68798828125,1371.1699947849622,1329.7253081254023,1363.1806575975772,2122227
2020-05-14,1296.27001953125,1353.6933832624109,1254.3259973276195,1334.2193729535825,1388808
2020-05-15,1317.2418212890625,1322.7344899904194,1293.273812410414,1296.269813520245,1837723
2020-05-18,1392.1419677734375,1398.0980077599158,1336.2166089532707,1336.2166089532707,1105522
2020-05-19,1414.612060546875,1444.5720759485032,1396.136717715871,1413.6133933668207,1703180
2020-05-20,1379.6588134765625,1407.6214966306297,1346.7027940449834,1402.1288267253665,1566810
2020-05-21,1373.1673583984375,1410.6173772638494,1355.690682927912,1368.673356134588,1206224
2020-05-22,1418.1072998046875,1453.0606487435355,1372.6679461841852,1389.6452870973399,3877686
2020-05-26,1461.54931640625,1497.0019988335966,1440.5773070830307,1456.0566472977878,2463052
2020-05-27,1478.02734375,1481.0233451224663,1434.085990287162,1478.02734375,2545040
2020-05-28,1581.389404296875,1597.3680784167045,1471.5360197230473,1489.0126945416107,2134083
2020-05-29,1493.5067138671875,1563.5982258851932,1493.5067138671875,1562.9140803758933,3077356
2020-06-01,1512.9805908203125,1517.973926103548,1451.0632333081942,1517.973926103548,1033555
2020-06-02,1573.4000244140625,1577.3946928352977,1518.4733336220768,1527.9606711225108,1473684
2020-06-03,1637.8140869140625,1646.8020910495666,1552.4280476267745,1587.880730605707,1376683
2020-06-04,1637.8140869140625,1641.3094218556473,1601.9819055508822,1622.8340800215558,1269748
2020-06-05,1718.7060546875,1729.6913926314642,1610.3506758765798,1619.338679648914,2579381
2020-06-08,1685.250732421875,1714.711411892361,1683.2533982204861,1702.7274066840278,1453148
2020-06-09,1660.783447265625,1695.2374634596504,1656.7887787213901,1691.2427949154155,1262731
2020-06-10,1671.7686767578125,1704.0685833880018,1659.7846719065021,1679.2586797898816,1069489
2020-06-11,1553.9259033203125,1637.8139340908178,1551.928569254348,1634.8179329918712,1769770
2020-06-12,1591.8753662109375,1627.328048457166,1514.4786655325513,1534.9513411958665,1284438
2020-06-15,1546.935302734375,1677.5310159378316,1525.463960572471,1522.0365283363592,1026984
2020-06-16,1586.3828125,1608.3534904194207,1543.9394574283915,1571.4028048276675,1387806
2020-06-17,1596.369140625,1613.8458124804506,1582.3878031406398,1593.3731397354943,680098
2020-06-18,1560.9166259765625,1605.3573104653387,1552.4279559056727,1588.379970323559,773527
2020-06-19,1562.414794921875,1597.8674796260786,1548.4334544751468,1571.4027994947717,1637798
2020-06-22,1539.4454345703125,1574.3987853390188,1526.9620950100602,1538.9461009879024,1218246
2020-06-23,1573.8992919921875,1582.887295563209,1540.9432788984425,1558.4199525087618,993068
2020-06-24,1505.4906005859375,1573.3999610103776,1505.4906005859375,1569.4052927501166,1484315
2020-06-25,1509.984619140625,1515.4772880594567,1470.5372696326522,1491.009944693752,881610
2020-06-26,1532.4547119140625,1580.390734183124,1507.4880336489261,1528.4600433916407,1132642
2020-06-29,1580.8900146484375,1586.882017230807,1527.4613249556444,1527.4613249556444,1207270
2020-06-30,1597.3681640625,1612.847505446038,1573.8994851906846,1605.3575015507777,1456357
2020-07-01,1644.305419921875,1654.2132169410988,1580.390723975929,1603.3600678315033,1509548
2020-07-02,1673.2669677734375,1684.751641082536,1639.8116150904116,1662.7809617086084,1723868
2020-07-03,1632.8206787109375,1687.2480346679688,1613.39665273335,1671.2693613594824,869553
2020-07-06,1626.329345703125,1676.2626998849832,1612.3480065322046,1654.2920240449655,1902151
2020-07-07,1607.85400390625,1634.3186816102968,1592.8739976586762,1626.3293449449243,2716163
2020-07-08,1588.3802490234375,1600.3642559321338,1562.9142343424583,1577.3949093571327,1140854
2020-07-09,1573.8992919921875,1606.8553050859325,1561.9152872308257,1601.8619697686984,1244587
2020-07-10,1547.9339599609375,1574.529444197253,1537.947289251512,1541.442623999811,1478778
2020-07-13,1560.9166259765625,1595.8699733272854,1554.9246235735816,1578.393299651924,1136002
