Price,Close,High,Low,Open,Volume
Ticker,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA
Date,,,,,
2020-06-12,343.84136962890625,352.5473680469885,336.450349956097,338.44548439535134,824496
2020-06-15,336.8584289550781,340.0778212594258,329.875486621643,334.77260171265794,595943
2020-06-16,341.71014404296875,344.5214592406445,335.9968483796283,342.4356599160855,889962
2020-06-17,343.84136962890625,344.79360420584374,338.80822856368684,341.3928257359371,677354
2020-06-18,342.1636047363281,347.01538695993304,339.3523170199315,344.47615041750936,530513
2020-06-19,344.657470703125,351.54971899966466,344.3854195590983,345.8817562024445,1330873
2020-06-22,343.6145935058594,347.65019435105995,338.4000673921469,340.98466413145513,404732
2020-06-23,354.27044677734375,355.85747683377997,346.2446035282447,347.5142497138799,664637
2020-06-24,345.8365173339844,352.81943278801765,344.6575641471634,351.9579188146251,595470
2020-06-25,348.1036682128906,350.9149837761503,338.49079612994024,345.88181534621657,586397
2020-06-26,351.59515380859375,357.1270645303842,349.28260789195167,350.5522262924346,533072
2020-06-29,353.2275085449219,355.2679755390838,348.1490073798867,351.00565563659245,548762
2020-06-30,354.1343994140625,356.8096895579835,350.6429279692251,353.2728577946693,552740
2020-07-01,355.1319580078125,357.8072204111173,348.2850408887392,354.9052394477559,476216
2020-07-02,364.4273681640625,366.3318093381545,356.6735778857453,358.4873261133374,586143
2020-07-03,359.7569885253906,365.5609775849586,357.8978799014177,365.016847556586,297283
2020-07-06,366.377197265625,367.5561227212374,363.611241871362,366.9666599934312,500923
2020-07-07,367.51806640625,368.750282078227,362.13285746172414,365.0080087930937,345700
2020-07-08,364.916748046875,367.51808619335645,362.68053149313016,364.1865605711352,352788
2020-07-09,365.9664306640625,369.89123709025426,363.8214666546879,366.92480520735893,383571
2020-07-10,365.7382507324219,366.05769034984246,360.53557434049816,360.58120061302475,418623
2020-07-13,372.72076416015625,373.72479283495744,364.9624038123956,369.663051863889,388756
2020-07-14,369.3435363769531,369.3435363769531,362.1784577693038,368.29388156675657,443914
2020-07-15,376.09796142578125,380.57045080246195,371.35168653003404,371.671154036207,647890
2020-07-16,372.5381774902344,375.18514173643035,369.75430658308886,372.35564456058995,379050
2020-07-17,374.4550476074219,377.83222797824925,372.6295507269469,374.04429966736626,552764
2020-07-20,376.782470703125,376.91940522606063,369.5261387467902,374.4549737813484,346202
2020-07-21,374.18115234375,381.8025778682122,373.17712370820317,378.37977196625644,351889
2020-07-22,368.7502746582031,375.68716658413234,368.24827428761927,375.4589795329825,396240
2020-07-23,368.38519287109375,371.0777834488963,366.2858552196455,371.03215717913537,482134
2020-07-24,364.27783203125,364.73420615610627,358.71006213703026,363.18252298964853,480869
2020-07-27,366.3772277832031,369.98259535701317,364.41482415708873,365.09938550491046,421074
2020-07-28,351.45367431640625,357.75165901988595,345.3382782450862,357.61472450948213,916437
2020-07-29,353.3705139160156,354.7852905545596,349.2175201150061,349.58261387967696,446203
2020-07-30,341.23101806640625,351.6819712426701,338.2189314290882,350.4954093841,713632
2020-07-31,334.7504577636719,344.3799417257644,334.0202702247444,340.7746024518652,681171
